PLAYER,SEASON,TEAM,X,Y,SHOT_MADE,PLAYOFFS,MVP,Champion
Kevin Durant,2013-14,OKC,-12.1,18.35,0,0,0,0
Kevin Durant,2013-14,OKC,-1.3,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,-0.4,5.85,1,0,0,0
Kevin Durant,2013-14,OKC,13.6,26.05,1,0,0,0
Kevin Durant,2013-14,OKC,6.8,6.75,1,0,0,0
Kevin Durant,2013-14,OKC,-23.4,6.75,0,0,0,0
Kevin Durant,2013-14,OKC,-16.2,12.45,0,0,0,0
Kevin Durant,2013-14,OKC,-14.6,6.65,0,0,0,0
Kevin Durant,2013-14,OKC,-15.9,24.25,1,0,0,0
Kevin Durant,2013-14,OKC,5.4,15.35,0,0,0,0
Kevin Durant,2013-14,OKC,-2.0,4.95,1,0,0,0
Kevin Durant,2013-14,OKC,0.7,10.55,0,0,0,0
Kevin Durant,2013-14,OKC,-9.5,6.95,1,0,0,0
Kevin Durant,2013-14,OKC,-8.8,8.55,1,0,0,0
Kevin Durant,2013-14,OKC,-15.5,13.45,1,0,0,0
Kevin Durant,2013-14,OKC,-17.6,5.95,0,0,0,0
Kevin Durant,2013-14,OKC,-19.0,21.45,1,0,0,0
Kevin Durant,2013-14,OKC,-10.6,5.35,0,0,0,0
Kevin Durant,2013-14,OKC,-1.3,19.05,0,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-14.1,25.05,1,0,0,0
Kevin Durant,2013-14,OKC,-1.5,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,-13.3,11.95,1,0,0,0
Kevin Durant,2013-14,OKC,-15.4,25.05,1,0,0,0
Kevin Durant,2013-14,OKC,-0.2,20.65,0,0,0,0
Kevin Durant,2013-14,OKC,-7.7,20.35,0,0,0,0
Kevin Durant,2013-14,OKC,3.4,19.25,0,0,0,0
Kevin Durant,2013-14,OKC,1.8,11.65,1,0,0,0
Kevin Durant,2013-14,OKC,-8.4,17.85,1,0,0,0
Kevin Durant,2013-14,OKC,10.8,14.55,1,0,0,0
Kevin Durant,2013-14,OKC,-1.0,5.35,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,19.85,0,0,0,0
Kevin Durant,2013-14,OKC,-1.2,29.05,1,0,0,0
Kevin Durant,2013-14,OKC,10.9,5.55,1,0,0,0
Kevin Durant,2013-14,OKC,9.2,6.45,1,0,0,0
Kevin Durant,2013-14,OKC,-6.1,28.75,0,0,0,0
Kevin Durant,2013-14,OKC,-20.0,18.75,0,0,0,0
Kevin Durant,2013-14,OKC,-11.9,13.75,1,0,0,0
Kevin Durant,2013-14,OKC,-12.4,14.85,0,0,0,0
Kevin Durant,2013-14,OKC,-23.3,5.95,0,0,0,0
Kevin Durant,2013-14,OKC,-4.2,18.75,1,0,0,0
Kevin Durant,2013-14,OKC,-12.9,10.85,0,0,0,0
Kevin Durant,2013-14,OKC,10.1,7.15,1,0,0,0
Kevin Durant,2013-14,OKC,-13.2,25.85,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.55,1,0,0,0
Kevin Durant,2013-14,OKC,18.0,22.55,0,0,0,0
Kevin Durant,2013-14,OKC,-16.8,25.25,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,10.75,0,0,0,0
Kevin Durant,2013-14,OKC,4.0,29.95,1,0,0,0
Kevin Durant,2013-14,OKC,-14.0,15.35,0,0,0,0
Kevin Durant,2013-14,OKC,-7.8,11.05,0,0,0,0
Kevin Durant,2013-14,OKC,8.2,8.25,0,0,0,0
Kevin Durant,2013-14,OKC,-4.0,12.35,0,0,0,0
Kevin Durant,2013-14,OKC,-5.9,6.75,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,7.6,7.15,1,0,0,0
Kevin Durant,2013-14,OKC,7.8,19.85,0,0,0,0
Kevin Durant,2013-14,OKC,16.4,24.45,0,0,0,0
Kevin Durant,2013-14,OKC,-16.0,4.65,1,0,0,0
Kevin Durant,2013-14,OKC,-16.8,23.65,1,0,0,0
Kevin Durant,2013-14,OKC,-2.1,29.65,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,29.85,0,0,0,0
Kevin Durant,2013-14,OKC,13.1,25.85,0,0,0,0
Kevin Durant,2013-14,OKC,-0.2,18.65,0,0,0,0
Kevin Durant,2013-14,OKC,-0.2,30.25,1,0,0,0
Kevin Durant,2013-14,OKC,16.0,26.05,0,0,0,0
Kevin Durant,2013-14,OKC,-10.8,23.55,1,0,0,0
Kevin Durant,2013-14,OKC,11.6,11.95,1,0,0,0
Kevin Durant,2013-14,OKC,6.4,17.35,1,0,0,0
Kevin Durant,2013-14,OKC,-1.2,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-18.7,21.45,1,0,0,0
Kevin Durant,2013-14,OKC,16.6,23.55,1,0,0,0
Kevin Durant,2013-14,OKC,-14.7,25.75,0,0,0,0
Kevin Durant,2013-14,OKC,-2.1,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,3.4,11.95,0,0,0,0
Kevin Durant,2013-14,OKC,0.4,7.55,0,0,0,0
Kevin Durant,2013-14,OKC,-14.3,26.85,0,0,0,0
Kevin Durant,2013-14,OKC,18.5,21.65,1,0,0,0
Kevin Durant,2013-14,OKC,-1.5,10.75,0,0,0,0
Kevin Durant,2013-14,OKC,-2.0,5.35,1,0,0,0
Kevin Durant,2013-14,OKC,13.3,12.95,0,0,0,0
Kevin Durant,2013-14,OKC,18.8,20.15,1,0,0,0
Kevin Durant,2013-14,OKC,-15.9,16.25,0,0,0,0
Kevin Durant,2013-14,OKC,2.6,5.05,0,0,0,0
Kevin Durant,2013-14,OKC,-14.7,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,5.6,7.85,0,0,0,0
Kevin Durant,2013-14,OKC,-0.1,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,16.8,26.15,0,0,0,0
Kevin Durant,2013-14,OKC,13.9,5.95,0,0,0,0
Kevin Durant,2013-14,OKC,8.9,9.15,0,0,0,0
Kevin Durant,2013-14,OKC,-12.1,26.05,0,0,0,0
Kevin Durant,2013-14,OKC,0.8,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,0.7,23.05,1,0,0,0
Kevin Durant,2013-14,OKC,-16.3,16.75,0,0,0,0
Kevin Durant,2013-14,OKC,-18.9,23.35,0,0,0,0
Kevin Durant,2013-14,OKC,-1.7,11.25,1,0,0,0
Kevin Durant,2013-14,OKC,2.3,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,-1.0,7.75,1,0,0,0
Kevin Durant,2013-14,OKC,-0.4,5.85,1,0,0,0
Kevin Durant,2013-14,OKC,3.4,20.05,0,0,0,0
Kevin Durant,2013-14,OKC,2.1,11.25,0,0,0,0
Kevin Durant,2013-14,OKC,6.7,22.45,0,0,0,0
Kevin Durant,2013-14,OKC,-0.4,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,11.1,27.95,0,0,0,0
Kevin Durant,2013-14,OKC,-4.7,24.45,1,0,0,0
Kevin Durant,2013-14,OKC,-3.4,30.95,1,0,0,0
Kevin Durant,2013-14,OKC,-14.6,25.75,1,0,0,0
Kevin Durant,2013-14,OKC,-12.2,22.25,1,0,0,0
Kevin Durant,2013-14,OKC,0.5,6.75,1,0,0,0
Kevin Durant,2013-14,OKC,11.1,20.35,0,0,0,0
Kevin Durant,2013-14,OKC,11.1,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,6.0,10.25,0,0,0,0
Kevin Durant,2013-14,OKC,-10.6,27.95,0,0,0,0
Kevin Durant,2013-14,OKC,7.3,28.05,0,0,0,0
Kevin Durant,2013-14,OKC,0.7,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-0.6,9.15,1,0,0,0
Kevin Durant,2013-14,OKC,-1.3,5.05,1,0,0,0
Kevin Durant,2013-14,OKC,0.4,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-11.8,21.25,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.35,0,0,0,0
Kevin Durant,2013-14,OKC,-18.4,19.45,0,0,0,0
Kevin Durant,2013-14,OKC,-2.6,29.65,1,0,0,0
Kevin Durant,2013-14,OKC,2.3,29.05,1,0,0,0
Kevin Durant,2013-14,OKC,-2.0,16.75,1,0,0,0
Kevin Durant,2013-14,OKC,-19.5,19.25,1,0,0,0
Kevin Durant,2013-14,OKC,-1.5,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,7.5,19.85,0,0,0,0
Kevin Durant,2013-14,OKC,12.8,10.75,0,0,0,0
Kevin Durant,2013-14,OKC,4.3,30.15,1,0,0,0
Kevin Durant,2013-14,OKC,-7.2,11.95,1,0,0,0
Kevin Durant,2013-14,OKC,-1.5,10.25,1,0,0,0
Kevin Durant,2013-14,OKC,-13.5,25.35,1,0,0,0
Kevin Durant,2013-14,OKC,9.8,9.75,1,0,0,0
Kevin Durant,2013-14,OKC,-6.9,15.35,0,0,0,0
Kevin Durant,2013-14,OKC,0.2,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,10.25,1,0,0,0
Kevin Durant,2013-14,OKC,-6.9,16.55,1,0,0,0
Kevin Durant,2013-14,OKC,4.0,28.75,0,0,0,0
Kevin Durant,2013-14,OKC,2.6,7.25,0,0,0,0
Kevin Durant,2013-14,OKC,9.8,21.95,1,0,0,0
Kevin Durant,2013-14,OKC,17.2,21.65,0,0,0,0
Kevin Durant,2013-14,OKC,-8.1,10.45,0,0,0,0
Kevin Durant,2013-14,OKC,12.7,25.55,1,0,0,0
Kevin Durant,2013-14,OKC,2.9,14.15,1,0,0,0
Kevin Durant,2013-14,OKC,4.9,16.05,0,0,0,0
Kevin Durant,2013-14,OKC,-1.8,29.95,0,0,0,0
Kevin Durant,2013-14,OKC,0.4,9.75,1,0,0,0
Kevin Durant,2013-14,OKC,-3.7,29.85,0,0,0,0
Kevin Durant,2013-14,OKC,0.2,15.15,0,0,0,0
Kevin Durant,2013-14,OKC,1.0,19.05,0,0,0,0
Kevin Durant,2013-14,OKC,20.7,19.45,0,0,0,0
Kevin Durant,2013-14,OKC,6.4,11.55,0,0,0,0
Kevin Durant,2013-14,OKC,-0.2,29.95,0,0,0,0
Kevin Durant,2013-14,OKC,10.2,27.05,0,0,0,0
Kevin Durant,2013-14,OKC,-0.0,6.15,1,0,0,0
Kevin Durant,2013-14,OKC,-3.4,9.65,1,0,0,0
Kevin Durant,2013-14,OKC,3.5,21.65,1,0,0,0
Kevin Durant,2013-14,OKC,-11.8,26.65,1,0,0,0
Kevin Durant,2013-14,OKC,-0.2,29.85,1,0,0,0
Kevin Durant,2013-14,OKC,12.3,28.35,0,0,0,0
Kevin Durant,2013-14,OKC,-11.8,26.85,1,0,0,0
Kevin Durant,2013-14,OKC,-18.5,22.05,0,0,0,0
Kevin Durant,2013-14,OKC,5.9,8.95,0,0,0,0
Kevin Durant,2013-14,OKC,-1.2,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,2.3,29.05,0,0,0,0
Kevin Durant,2013-14,OKC,6.0,8.85,1,0,0,0
Kevin Durant,2013-14,OKC,10.8,22.05,0,0,0,0
Kevin Durant,2013-14,OKC,-16.7,25.15,0,0,0,0
Kevin Durant,2013-14,OKC,-0.2,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,13.9,8.95,0,0,0,0
Kevin Durant,2013-14,OKC,1.6,5.55,0,0,0,0
Kevin Durant,2013-14,OKC,-1.0,7.25,0,0,0,0
Kevin Durant,2013-14,OKC,9.5,20.35,1,0,0,0
Kevin Durant,2013-14,OKC,14.2,8.25,1,0,0,0
Kevin Durant,2013-14,OKC,1.3,7.45,0,0,0,0
Kevin Durant,2013-14,OKC,-0.4,7.15,0,0,0,0
Kevin Durant,2013-14,OKC,-8.9,22.85,0,0,0,0
Kevin Durant,2013-14,OKC,-12.2,6.45,1,0,0,0
Kevin Durant,2013-14,OKC,-12.1,16.85,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,-14.0,25.75,0,0,0,0
Kevin Durant,2013-14,OKC,-9.9,28.35,0,0,0,0
Kevin Durant,2013-14,OKC,13.4,16.85,0,0,0,0
Kevin Durant,2013-14,OKC,-0.4,15.95,1,0,0,0
Kevin Durant,2013-14,OKC,-8.4,16.05,1,0,0,0
Kevin Durant,2013-14,OKC,-11.1,10.45,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.95,1,0,0,0
Kevin Durant,2013-14,OKC,8.7,22.05,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,5.05,1,0,0,0
Kevin Durant,2013-14,OKC,-14.9,26.35,1,0,0,0
Kevin Durant,2013-14,OKC,4.8,29.15,1,0,0,0
Kevin Durant,2013-14,OKC,-2.8,6.35,0,0,0,0
Kevin Durant,2013-14,OKC,12.5,26.65,1,0,0,0
Kevin Durant,2013-14,OKC,12.7,26.15,1,0,0,0
Kevin Durant,2013-14,OKC,15.8,29.35,0,0,0,0
Kevin Durant,2013-14,OKC,11.6,19.45,0,0,0,0
Kevin Durant,2013-14,OKC,12.8,27.75,0,0,0,0
Kevin Durant,2013-14,OKC,15.0,15.65,1,0,0,0
Kevin Durant,2013-14,OKC,-0.7,7.55,0,0,0,0
Kevin Durant,2013-14,OKC,-0.0,9.95,0,0,0,0
Kevin Durant,2013-14,OKC,-2.8,9.35,0,0,0,0
Kevin Durant,2013-14,OKC,-7.3,28.65,0,0,0,0
Kevin Durant,2013-14,OKC,-1.7,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,13.8,7.75,0,0,0,0
Kevin Durant,2013-14,OKC,3.5,5.05,0,0,0,0
Kevin Durant,2013-14,OKC,-1.3,9.75,1,0,0,0
Kevin Durant,2013-14,OKC,-1.5,5.95,1,0,0,0
Kevin Durant,2013-14,OKC,-0.6,5.95,1,0,0,0
Kevin Durant,2013-14,OKC,7.9,6.95,1,0,0,0
Kevin Durant,2013-14,OKC,9.3,4.75,0,0,0,0
Kevin Durant,2013-14,OKC,7.0,21.65,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,27.25,0,0,0,0
Kevin Durant,2013-14,OKC,-10.0,22.25,1,0,0,0
Kevin Durant,2013-14,OKC,-1.0,17.65,0,0,0,0
Kevin Durant,2013-14,OKC,-0.0,5.05,1,0,0,0
Kevin Durant,2013-14,OKC,-0.2,29.65,1,0,0,0
Kevin Durant,2013-14,OKC,-0.4,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-1.3,11.85,1,0,0,0
Kevin Durant,2013-14,OKC,8.9,28.25,0,0,0,0
Kevin Durant,2013-14,OKC,6.7,7.15,0,0,0,0
Kevin Durant,2013-14,OKC,2.3,16.05,0,0,0,0
Kevin Durant,2013-14,OKC,-6.5,23.85,1,0,0,0
Kevin Durant,2013-14,OKC,-13.5,11.05,1,0,0,0
Kevin Durant,2013-14,OKC,-15.9,25.55,0,0,0,0
Kevin Durant,2013-14,OKC,-3.4,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,16.9,3.55,0,0,0,0
Kevin Durant,2013-14,OKC,6.2,10.05,1,0,0,0
Kevin Durant,2013-14,OKC,-0.7,19.55,0,0,0,0
Kevin Durant,2013-14,OKC,5.7,8.95,1,0,0,0
Kevin Durant,2013-14,OKC,-14.3,25.55,1,0,0,0
Kevin Durant,2013-14,OKC,19.1,20.55,0,0,0,0
Kevin Durant,2013-14,OKC,-15.1,24.25,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,30.75,0,0,0,0
Kevin Durant,2013-14,OKC,-2.9,8.05,0,0,0,0
Kevin Durant,2013-14,OKC,-8.9,27.95,0,0,0,0
Kevin Durant,2013-14,OKC,1.3,7.25,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,6.15,1,0,0,0
Kevin Durant,2013-14,OKC,-7.3,29.35,0,0,0,0
Kevin Durant,2013-14,OKC,13.4,40.35,0,0,0,0
Kevin Durant,2013-14,OKC,-0.9,11.65,0,0,0,0
Kevin Durant,2013-14,OKC,15.0,25.85,0,0,0,0
Kevin Durant,2013-14,OKC,2.1,6.95,0,0,0,0
Kevin Durant,2013-14,OKC,-13.5,26.15,0,0,0,0
Kevin Durant,2013-14,OKC,-6.5,29.45,0,0,0,0
Kevin Durant,2013-14,OKC,-3.1,10.05,0,0,0,0
Kevin Durant,2013-14,OKC,2.4,8.95,0,0,0,0
Kevin Durant,2013-14,OKC,-0.4,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,-21.5,18.35,0,0,0,0
Kevin Durant,2013-14,OKC,18.3,22.25,0,0,0,0
Kevin Durant,2013-14,OKC,-1.7,6.75,1,0,0,0
Kevin Durant,2013-14,OKC,2.1,6.75,0,0,0,0
Kevin Durant,2013-14,OKC,4.8,22.05,1,0,0,0
Kevin Durant,2013-14,OKC,6.0,23.05,1,0,0,0
Kevin Durant,2013-14,OKC,-1.3,5.85,1,0,0,0
Kevin Durant,2013-14,OKC,-14.1,19.05,0,0,0,0
Kevin Durant,2013-14,OKC,1.1,11.05,1,0,0,0
Kevin Durant,2013-14,OKC,-1.8,31.25,0,0,0,0
Kevin Durant,2013-14,OKC,11.7,44.95,0,0,0,0
Kevin Durant,2013-14,OKC,-20.9,19.05,0,0,0,0
Kevin Durant,2013-14,OKC,2.9,21.15,0,0,0,0
Kevin Durant,2013-14,OKC,20.2,18.95,0,0,0,0
Kevin Durant,2013-14,OKC,14.4,11.95,0,0,0,0
Kevin Durant,2013-14,OKC,-20.4,20.05,1,0,0,0
Kevin Durant,2013-14,OKC,6.4,7.25,0,0,0,0
Kevin Durant,2013-14,OKC,-11.3,27.25,0,0,0,0
Kevin Durant,2013-14,OKC,-3.4,10.05,0,0,0,0
Kevin Durant,2013-14,OKC,-23.6,13.25,0,0,0,0
Kevin Durant,2013-14,OKC,4.8,10.55,0,0,0,0
Kevin Durant,2013-14,OKC,-0.2,23.85,0,0,0,0
Kevin Durant,2013-14,OKC,-3.7,9.95,0,0,0,0
Kevin Durant,2013-14,OKC,-15.2,25.25,0,0,0,0
Kevin Durant,2013-14,OKC,-1.3,5.35,1,0,0,0
Kevin Durant,2013-14,OKC,21.0,16.85,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,5.85,1,0,0,0
Kevin Durant,2013-14,OKC,-1.3,6.15,1,0,0,0
Kevin Durant,2013-14,OKC,0.2,9.35,1,0,0,0
Kevin Durant,2013-14,OKC,-1.3,7.15,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,29.85,1,0,0,0
Kevin Durant,2013-14,OKC,0.5,8.05,1,0,0,0
Kevin Durant,2013-14,OKC,3.0,9.95,0,0,0,0
Kevin Durant,2013-14,OKC,-2.1,4.75,1,0,0,0
Kevin Durant,2013-14,OKC,1.1,13.05,0,0,0,0
Kevin Durant,2013-14,OKC,15.2,13.85,1,0,0,0
Kevin Durant,2013-14,OKC,-7.3,19.55,0,0,0,0
Kevin Durant,2013-14,OKC,-0.0,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,-20.3,20.15,0,0,0,0
Kevin Durant,2013-14,OKC,-8.1,24.15,0,0,0,0
Kevin Durant,2013-14,OKC,-11.3,8.95,1,0,0,0
Kevin Durant,2013-14,OKC,1.5,10.45,0,0,0,0
Kevin Durant,2013-14,OKC,-1.7,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,1.0,7.85,0,0,0,0
Kevin Durant,2013-14,OKC,-6.2,17.55,1,0,0,0
Kevin Durant,2013-14,OKC,1.8,5.85,1,0,0,0
Kevin Durant,2013-14,OKC,0.2,5.05,1,0,0,0
Kevin Durant,2013-14,OKC,0.5,23.35,0,0,0,0
Kevin Durant,2013-14,OKC,-7.7,9.75,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.85,1,0,0,0
Kevin Durant,2013-14,OKC,-1.0,6.45,0,0,0,0
Kevin Durant,2013-14,OKC,0.8,22.85,1,0,0,0
Kevin Durant,2013-14,OKC,0.5,6.15,1,0,0,0
Kevin Durant,2013-14,OKC,-8.4,29.35,0,0,0,0
Kevin Durant,2013-14,OKC,12.5,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,3.2,28.85,0,0,0,0
Kevin Durant,2013-14,OKC,-7.0,29.85,0,0,0,0
Kevin Durant,2013-14,OKC,-11.9,14.05,0,0,0,0
Kevin Durant,2013-14,OKC,4.9,7.25,1,0,0,0
Kevin Durant,2013-14,OKC,-10.5,6.65,1,0,0,0
Kevin Durant,2013-14,OKC,0.2,27.15,1,0,0,0
Kevin Durant,2013-14,OKC,0.7,10.45,0,0,0,0
Kevin Durant,2013-14,OKC,12.7,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,13.0,25.55,0,0,0,0
Kevin Durant,2013-14,OKC,-0.7,8.55,1,0,0,0
Kevin Durant,2013-14,OKC,7.8,8.25,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,5.55,1,0,0,0
Kevin Durant,2013-14,OKC,0.8,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-11.1,22.85,0,0,0,0
Kevin Durant,2013-14,OKC,-14.7,24.25,0,0,0,0
Kevin Durant,2013-14,OKC,-0.6,4.95,0,0,0,0
Kevin Durant,2013-14,OKC,0.4,5.85,0,0,0,0
Kevin Durant,2013-14,OKC,-0.4,8.35,0,0,0,0
Kevin Durant,2013-14,OKC,1.5,30.25,0,0,0,0
Kevin Durant,2013-14,OKC,-15.1,24.95,1,0,0,0
Kevin Durant,2013-14,OKC,-17.9,22.25,0,0,0,0
Kevin Durant,2013-14,OKC,1.0,5.65,0,0,0,0
Kevin Durant,2013-14,OKC,1.8,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,6.5,29.45,1,0,0,0
Kevin Durant,2013-14,OKC,0.2,30.65,0,0,0,0
Kevin Durant,2013-14,OKC,-0.2,12.95,0,0,0,0
Kevin Durant,2013-14,OKC,-2.0,17.95,1,0,0,0
Kevin Durant,2013-14,OKC,3.8,8.85,0,0,0,0
Kevin Durant,2013-14,OKC,-16.8,17.05,1,0,0,0
Kevin Durant,2013-14,OKC,0.2,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,4.8,8.95,0,0,0,0
Kevin Durant,2013-14,OKC,8.9,11.65,1,0,0,0
Kevin Durant,2013-14,OKC,-8.8,18.15,1,0,0,0
Kevin Durant,2013-14,OKC,-0.0,11.85,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,7.0,28.85,1,0,0,0
Kevin Durant,2013-14,OKC,9.3,15.65,1,0,0,0
Kevin Durant,2013-14,OKC,-12.7,27.25,1,0,0,0
Kevin Durant,2013-14,OKC,-0.1,5.35,1,0,0,0
Kevin Durant,2013-14,OKC,11.7,10.75,0,0,0,0
Kevin Durant,2013-14,OKC,-4.7,16.55,1,0,0,0
Kevin Durant,2013-14,OKC,13.4,11.85,0,0,0,0
Kevin Durant,2013-14,OKC,0.8,31.25,0,0,0,0
Kevin Durant,2013-14,OKC,0.8,9.35,0,0,0,0
Kevin Durant,2013-14,OKC,14.9,13.75,1,0,0,0
Kevin Durant,2013-14,OKC,-3.4,18.95,1,0,0,0
Kevin Durant,2013-14,OKC,-0.9,4.75,1,0,0,0
Kevin Durant,2013-14,OKC,-11.4,26.95,0,0,0,0
Kevin Durant,2013-14,OKC,-16.2,8.65,1,0,0,0
Kevin Durant,2013-14,OKC,-12.5,26.35,1,0,0,0
Kevin Durant,2013-14,OKC,-14.0,25.25,1,0,0,0
Kevin Durant,2013-14,OKC,-16.5,23.85,1,0,0,0
Kevin Durant,2013-14,OKC,-10.5,9.45,1,0,0,0
Kevin Durant,2013-14,OKC,-2.0,4.15,0,0,0,0
Kevin Durant,2013-14,OKC,-15.1,24.45,0,0,0,0
Kevin Durant,2013-14,OKC,-4.7,29.35,0,0,0,0
Kevin Durant,2013-14,OKC,0.2,5.65,1,0,0,0
Kevin Durant,2013-14,OKC,-15.4,25.05,1,0,0,0
Kevin Durant,2013-14,OKC,-9.7,22.25,1,0,0,0
Kevin Durant,2013-14,OKC,-1.0,5.05,1,0,0,0
Kevin Durant,2013-14,OKC,1.6,5.95,1,0,0,0
Kevin Durant,2013-14,OKC,-17.9,8.25,0,0,0,0
Kevin Durant,2013-14,OKC,-2.3,5.35,1,0,0,0
Kevin Durant,2013-14,OKC,-5.4,24.15,1,0,0,0
Kevin Durant,2013-14,OKC,2.4,4.75,0,0,0,0
Kevin Durant,2013-14,OKC,10.9,13.55,1,0,0,0
Kevin Durant,2013-14,OKC,-14.7,11.05,0,0,0,0
Kevin Durant,2013-14,OKC,-4.8,29.35,0,0,0,0
Kevin Durant,2013-14,OKC,1.5,30.65,1,0,0,0
Kevin Durant,2013-14,OKC,-3.7,30.15,1,0,0,0
Kevin Durant,2013-14,OKC,-4.3,29.15,0,0,0,0
Kevin Durant,2013-14,OKC,2.3,29.35,0,0,0,0
Kevin Durant,2013-14,OKC,-0.9,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,12.3,11.55,1,0,0,0
Kevin Durant,2013-14,OKC,1.8,7.45,1,0,0,0
Kevin Durant,2013-14,OKC,-10.3,18.95,1,0,0,0
Kevin Durant,2013-14,OKC,-2.3,19.05,0,0,0,0
Kevin Durant,2013-14,OKC,-0.4,11.35,1,0,0,0
Kevin Durant,2013-14,OKC,-8.3,9.15,1,0,0,0
Kevin Durant,2013-14,OKC,-14.6,25.35,1,0,0,0
Kevin Durant,2013-14,OKC,-9.4,11.85,1,0,0,0
Kevin Durant,2013-14,OKC,-3.9,5.65,0,0,0,0
Kevin Durant,2013-14,OKC,-15.5,13.05,1,0,0,0
Kevin Durant,2013-14,OKC,-1.2,25.55,0,0,0,0
Kevin Durant,2013-14,OKC,8.6,11.05,0,0,0,0
Kevin Durant,2013-14,OKC,-0.7,7.15,1,0,0,0
Kevin Durant,2013-14,OKC,0.2,19.05,0,0,0,0
Kevin Durant,2013-14,OKC,-4.2,28.85,1,0,0,0
Kevin Durant,2013-14,OKC,-1.2,5.65,0,0,0,0
Kevin Durant,2013-14,OKC,-1.8,29.65,1,0,0,0
Kevin Durant,2013-14,OKC,-0.9,6.35,0,0,0,0
Kevin Durant,2013-14,OKC,10.3,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,0.8,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,-8.9,27.65,1,0,0,0
Kevin Durant,2013-14,OKC,2.6,29.85,1,0,0,0
Kevin Durant,2013-14,OKC,1.9,29.15,1,0,0,0
Kevin Durant,2013-14,OKC,-0.6,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,0.8,5.25,1,0,0,0
Kevin Durant,2013-14,OKC,11.7,14.95,1,0,0,0
Kevin Durant,2013-14,OKC,-13.5,12.75,0,0,0,0
Kevin Durant,2013-14,OKC,10.0,7.15,1,0,0,0
Kevin Durant,2013-14,OKC,2.3,5.55,1,0,0,0
Kevin Durant,2013-14,OKC,13.6,4.25,0,0,0,0
Kevin Durant,2013-14,OKC,11.2,18.15,1,0,0,0
Kevin Durant,2013-14,OKC,13.0,27.95,0,0,0,0
Kevin Durant,2013-14,OKC,4.0,6.35,1,0,0,0
Kevin Durant,2013-14,OKC,20.5,19.25,0,0,0,0
Kevin Durant,2013-14,OKC,0.2,5.55,1,0,0,0
Kevin Durant,2013-14,OKC,12.3,16.85,1,0,0,0
Kevin Durant,2013-14,OKC,11.1,21.65,0,0,0,0
Kevin Durant,2013-14,OKC,1.0,11.95,0,0,0,0
Kevin Durant,2013-14,OKC,-12.5,6.45,0,0,0,0
Kevin Durant,2013-14,OKC,-1.7,16.85,0,0,0,0
