PLAYER,SEASON,TEAM,X,Y,SHOT_MADE,PLAYOFFS,MVP,Champion
LeBron James,2005-06,CLE,6.1,6.95,1,0,0,0
LeBron James,2005-06,CLE,0.3,5.15,1,0,0,0
LeBron James,2005-06,CLE,2.3,6.75,0,0,0,0
LeBron James,2005-06,CLE,2.9,8.05,0,0,0,0
LeBron James,2005-06,CLE,-11.5,22.05,0,0,0,0
LeBron James,2005-06,CLE,1.6,7.45,0,0,0,0
LeBron James,2005-06,CLE,-1.0,30.05,0,0,0,0
LeBron James,2005-06,CLE,-3.4,6.25,0,0,0,0
LeBron James,2005-06,CLE,-2.1,6.55,0,0,0,0
LeBron James,2005-06,CLE,-23.8,4.75,0,0,0,0
LeBron James,2005-06,CLE,0.6,12.05,0,0,0,0
LeBron James,2005-06,CLE,-3.1,6.75,1,0,0,0
LeBron James,2005-06,CLE,-0.0,27.75,1,0,0,0
LeBron James,2005-06,CLE,-0.0,26.95,1,0,0,0
LeBron James,2005-06,CLE,10.3,3.45,0,0,0,0
LeBron James,2005-06,CLE,-0.3,16.95,0,0,0,0
LeBron James,2005-06,CLE,-8.4,29.95,0,0,0,0
LeBron James,2005-06,CLE,0.5,7.55,1,0,0,0
LeBron James,2005-06,CLE,14.3,22.65,0,0,0,0
LeBron James,2005-06,CLE,0.6,5.45,1,0,0,0
LeBron James,2005-06,CLE,-6.6,10.35,1,0,0,0
LeBron James,2005-06,CLE,8.9,28.75,0,0,0,0
LeBron James,2005-06,CLE,-13.1,14.75,0,0,0,0
LeBron James,2005-06,CLE,7.1,9.35,1,0,0,0
LeBron James,2005-06,CLE,-10.5,9.75,1,0,0,0
LeBron James,2005-06,CLE,-14.6,5.55,0,0,0,0
LeBron James,2005-06,CLE,0.5,4.95,1,0,0,0
LeBron James,2005-06,CLE,2.9,5.25,0,0,0,0
LeBron James,2005-06,CLE,23.2,3.85,0,0,0,0
LeBron James,2005-06,CLE,1.5,5.25,0,0,0,0
LeBron James,2005-06,CLE,-23.5,3.45,1,0,0,0
LeBron James,2005-06,CLE,5.7,4.45,0,0,0,0
LeBron James,2005-06,CLE,-0.0,29.45,1,0,0,0
LeBron James,2005-06,CLE,13.1,26.65,1,0,0,0
LeBron James,2005-06,CLE,12.5,2.45,0,0,0,0
LeBron James,2005-06,CLE,-2.6,5.95,0,0,0,0
LeBron James,2005-06,CLE,-0.1,3.45,1,0,0,0
LeBron James,2005-06,CLE,-2.1,32.55,1,0,0,0
LeBron James,2005-06,CLE,10.8,4.95,1,0,0,0
LeBron James,2005-06,CLE,-3.3,30.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,6.25,1,0,0,0
LeBron James,2005-06,CLE,13.6,26.15,0,0,0,0
LeBron James,2005-06,CLE,2.0,6.75,0,0,0,0
LeBron James,2005-06,CLE,-18.7,16.15,0,0,0,0
LeBron James,2005-06,CLE,-0.5,5.55,0,0,0,0
LeBron James,2005-06,CLE,-17.1,3.15,0,0,0,0
LeBron James,2005-06,CLE,23.8,7.05,1,0,0,0
LeBron James,2005-06,CLE,-23.5,3.65,0,0,0,0
LeBron James,2005-06,CLE,-1.8,5.55,0,0,0,0
LeBron James,2005-06,CLE,-1.1,5.45,1,0,0,0
LeBron James,2005-06,CLE,-8.5,31.25,1,0,0,0
LeBron James,2005-06,CLE,-19.7,44.35,0,0,0,0
LeBron James,2005-06,CLE,-0.5,6.95,0,0,0,0
LeBron James,2005-06,CLE,23.7,15.45,0,0,0,0
LeBron James,2005-06,CLE,-1.8,5.75,0,0,0,0
LeBron James,2005-06,CLE,-5.6,6.75,0,0,0,0
LeBron James,2005-06,CLE,-15.8,17.55,1,0,0,0
LeBron James,2005-06,CLE,-18.1,5.25,1,0,0,0
LeBron James,2005-06,CLE,0.5,7.25,1,0,0,0
LeBron James,2005-06,CLE,-5.7,25.35,0,0,0,0
LeBron James,2005-06,CLE,-8.9,19.75,0,0,0,0
LeBron James,2005-06,CLE,1.6,5.75,1,0,0,0
LeBron James,2005-06,CLE,19.9,2.15,0,0,0,0
LeBron James,2005-06,CLE,-2.4,5.75,1,0,0,0
LeBron James,2005-06,CLE,-14.6,25.65,0,0,0,0
LeBron James,2005-06,CLE,0.6,6.95,0,0,0,0
LeBron James,2005-06,CLE,19.4,2.35,0,0,0,0
LeBron James,2005-06,CLE,4.3,7.55,0,0,0,0
LeBron James,2005-06,CLE,2.1,6.55,1,0,0,0
LeBron James,2005-06,CLE,-8.4,7.05,0,0,0,0
LeBron James,2005-06,CLE,-23.0,3.35,0,0,0,0
LeBron James,2005-06,CLE,-1.3,6.95,1,0,0,0
LeBron James,2005-06,CLE,-19.9,3.65,0,0,0,0
LeBron James,2005-06,CLE,20.0,9.05,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-6.9,18.05,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-6.7,25.45,1,0,0,0
LeBron James,2005-06,CLE,19.7,5.25,1,0,0,0
LeBron James,2005-06,CLE,17.9,17.75,0,0,0,0
LeBron James,2005-06,CLE,-11.7,27.75,0,0,0,0
LeBron James,2005-06,CLE,9.2,24.35,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-14.9,25.35,0,0,0,0
LeBron James,2005-06,CLE,-19.2,14.35,0,0,0,0
LeBron James,2005-06,CLE,21.7,19.35,0,0,0,0
LeBron James,2005-06,CLE,16.9,19.35,0,0,0,0
LeBron James,2005-06,CLE,-18.6,4.45,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,21.2,11.65,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-5.7,23.35,1,0,0,0
LeBron James,2005-06,CLE,9.2,20.25,0,0,0,0
LeBron James,2005-06,CLE,21.4,21.65,0,0,0,0
LeBron James,2005-06,CLE,-18.2,7.25,1,0,0,0
LeBron James,2005-06,CLE,-4.7,28.95,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,6.4,15.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-11.8,18.95,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,13.8,21.85,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-15.6,10.65,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,4.4,25.65,0,0,0,0
LeBron James,2005-06,CLE,-17.4,3.85,0,0,0,0
LeBron James,2005-06,CLE,-14.9,5.45,0,0,0,0
LeBron James,2005-06,CLE,-17.4,28.55,1,0,0,0
LeBron James,2005-06,CLE,3.1,31.85,1,0,0,0
LeBron James,2005-06,CLE,24.1,4.45,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-14.3,2.65,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-15.9,25.85,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,17.1,23.35,0,0,0,0
LeBron James,2005-06,CLE,-12.6,26.15,0,0,0,0
LeBron James,2005-06,CLE,-17.7,19.75,0,0,0,0
LeBron James,2005-06,CLE,-20.2,6.55,0,0,0,0
LeBron James,2005-06,CLE,-17.6,5.45,1,0,0,0
LeBron James,2005-06,CLE,-3.4,29.45,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,14.8,17.05,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,0.3,11.35,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,17.6,19.05,1,0,0,0
LeBron James,2005-06,CLE,-20.4,10.35,0,0,0,0
LeBron James,2005-06,CLE,-24.1,4.75,0,0,0,0
LeBron James,2005-06,CLE,18.4,5.45,0,0,0,0
LeBron James,2005-06,CLE,6.4,33.55,0,0,0,0
LeBron James,2005-06,CLE,9.4,5.95,0,0,0,0
LeBron James,2005-06,CLE,-3.9,6.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.6,7.75,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,15.6,24.15,1,0,0,0
LeBron James,2005-06,CLE,-18.9,6.05,0,0,0,0
LeBron James,2005-06,CLE,-14.8,12.95,0,0,0,0
LeBron James,2005-06,CLE,2.9,5.45,0,0,0,0
LeBron James,2005-06,CLE,-2.4,5.75,0,0,0,0
LeBron James,2005-06,CLE,10.0,5.95,0,0,0,0
LeBron James,2005-06,CLE,-0.1,5.35,0,0,0,0
LeBron James,2005-06,CLE,0.2,6.05,1,0,0,0
LeBron James,2005-06,CLE,13.6,26.65,0,0,0,0
LeBron James,2005-06,CLE,-0.1,5.35,1,0,0,0
LeBron James,2005-06,CLE,17.2,4.75,1,0,0,0
LeBron James,2005-06,CLE,-0.1,6.05,0,0,0,0
LeBron James,2005-06,CLE,11.2,19.85,1,0,0,0
LeBron James,2005-06,CLE,23.8,7.25,0,0,0,0
LeBron James,2005-06,CLE,8.0,21.65,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.45,0,0,0,0
LeBron James,2005-06,CLE,-0.3,4.75,1,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,1,0,0,0
LeBron James,2005-06,CLE,0.2,6.05,1,0,0,0
LeBron James,2005-06,CLE,18.1,14.35,1,0,0,0
LeBron James,2005-06,CLE,-0.1,5.35,1,0,0,0
LeBron James,2005-06,CLE,19.4,20.05,0,0,0,0
LeBron James,2005-06,CLE,-0.3,5.45,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-1.5,8.05,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.55,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-20.2,22.65,0,0,0,0
LeBron James,2005-06,CLE,19.1,2.85,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-8.4,25.15,1,0,0,0
LeBron James,2005-06,CLE,7.4,29.75,1,0,0,0
LeBron James,2005-06,CLE,22.7,12.15,1,0,0,0
LeBron James,2005-06,CLE,18.7,7.85,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,2.6,32.05,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,19.4,8.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-18.4,2.95,0,0,0,0
LeBron James,2005-06,CLE,-24.0,4.65,1,0,0,0
LeBron James,2005-06,CLE,-0.1,8.25,1,0,0,0
LeBron James,2005-06,CLE,23.2,5.55,1,0,0,0
LeBron James,2005-06,CLE,17.2,16.15,1,0,0,0
LeBron James,2005-06,CLE,-22.8,15.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-15.6,9.35,0,0,0,0
LeBron James,2005-06,CLE,7.9,15.95,0,0,0,0
LeBron James,2005-06,CLE,-14.3,31.25,0,0,0,0
LeBron James,2005-06,CLE,18.6,4.75,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-16.3,26.95,1,0,0,0
LeBron James,2005-06,CLE,12.5,29.55,0,0,0,0
LeBron James,2005-06,CLE,-0.1,6.45,1,0,0,0
LeBron James,2005-06,CLE,21.5,12.45,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.75,0,0,0,0
LeBron James,2005-06,CLE,-15.8,6.55,0,0,0,0
LeBron James,2005-06,CLE,21.4,16.45,0,0,0,0
LeBron James,2005-06,CLE,-12.1,12.45,0,0,0,0
LeBron James,2005-06,CLE,8.9,28.25,1,0,0,0
LeBron James,2005-06,CLE,19.9,14.75,1,0,0,0
LeBron James,2005-06,CLE,-9.7,28.45,0,0,0,0
LeBron James,2005-06,CLE,0.6,5.45,1,0,0,0
LeBron James,2005-06,CLE,2.0,5.75,1,0,0,0
LeBron James,2005-06,CLE,1.1,5.15,1,0,0,0
LeBron James,2005-06,CLE,-0.8,4.75,0,0,0,0
LeBron James,2005-06,CLE,-0.8,5.25,1,0,0,0
LeBron James,2005-06,CLE,-1.3,6.25,1,0,0,0
LeBron James,2005-06,CLE,-13.5,25.95,1,0,0,0
LeBron James,2005-06,CLE,-22.7,4.95,1,0,0,0
LeBron James,2005-06,CLE,-0.8,5.45,1,0,0,0
LeBron James,2005-06,CLE,23.2,4.15,0,0,0,0
LeBron James,2005-06,CLE,-0.5,26.95,0,0,0,0
LeBron James,2005-06,CLE,2.0,5.75,0,0,0,0
LeBron James,2005-06,CLE,-0.6,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.1,5.35,1,0,0,0
LeBron James,2005-06,CLE,-1.3,5.55,1,0,0,0
LeBron James,2005-06,CLE,-2.3,22.15,0,0,0,0
LeBron James,2005-06,CLE,-0.5,4.35,1,0,0,0
LeBron James,2005-06,CLE,0.8,5.95,1,0,0,0
LeBron James,2005-06,CLE,-12.0,6.25,1,0,0,0
LeBron James,2005-06,CLE,17.2,6.05,0,0,0,0
LeBron James,2005-06,CLE,17.6,22.35,1,0,0,0
LeBron James,2005-06,CLE,1.3,5.95,1,0,0,0
LeBron James,2005-06,CLE,14.5,20.85,0,0,0,0
LeBron James,2005-06,CLE,-1.1,5.95,1,0,0,0
LeBron James,2005-06,CLE,10.2,5.95,1,0,0,0
LeBron James,2005-06,CLE,-0.3,29.45,0,0,0,0
LeBron James,2005-06,CLE,-14.0,20.85,1,0,0,0
LeBron James,2005-06,CLE,12.0,18.45,0,0,0,0
LeBron James,2005-06,CLE,-22.8,2.65,0,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,1,0,0,0
LeBron James,2005-06,CLE,0.2,4.45,1,0,0,0
LeBron James,2005-06,CLE,-11.2,26.95,0,0,0,0
LeBron James,2005-06,CLE,16.8,2.95,1,0,0,0
LeBron James,2005-06,CLE,16.1,2.65,1,0,0,0
LeBron James,2005-06,CLE,17.2,10.35,0,0,0,0
LeBron James,2005-06,CLE,2.1,30.95,0,0,0,0
LeBron James,2005-06,CLE,17.6,9.55,0,0,0,0
LeBron James,2005-06,CLE,1.6,4.75,0,0,0,0
LeBron James,2005-06,CLE,19.7,2.95,1,0,0,0
LeBron James,2005-06,CLE,17.9,2.65,1,0,0,0
LeBron James,2005-06,CLE,0.3,5.55,1,0,0,0
LeBron James,2005-06,CLE,0.5,5.15,1,0,0,0
LeBron James,2005-06,CLE,15.3,2.95,0,0,0,0
LeBron James,2005-06,CLE,23.5,3.35,1,0,0,0
LeBron James,2005-06,CLE,10.2,22.15,0,0,0,0
LeBron James,2005-06,CLE,2.6,5.15,1,0,0,0
LeBron James,2005-06,CLE,-16.1,17.75,1,0,0,0
LeBron James,2005-06,CLE,-14.3,9.85,1,0,0,0
LeBron James,2005-06,CLE,1.6,29.95,1,0,0,0
LeBron James,2005-06,CLE,-17.4,15.95,1,0,0,0
LeBron James,2005-06,CLE,-22.3,16.75,0,0,0,0
LeBron James,2005-06,CLE,-20.0,8.85,1,0,0,0
LeBron James,2005-06,CLE,-0.0,4.95,1,0,0,0
LeBron James,2005-06,CLE,14.8,1.5499999999999998,0,0,0,0
LeBron James,2005-06,CLE,-18.2,5.75,0,0,0,0
LeBron James,2005-06,CLE,-1.5,8.85,0,0,0,0
LeBron James,2005-06,CLE,-4.4,9.55,1,0,0,0
LeBron James,2005-06,CLE,-0.5,5.75,1,0,0,0
LeBron James,2005-06,CLE,-10.3,8.75,0,0,0,0
LeBron James,2005-06,CLE,17.4,4.95,1,0,0,0
LeBron James,2005-06,CLE,1.6,5.45,1,0,0,0
LeBron James,2005-06,CLE,-2.1,5.25,1,0,0,0
LeBron James,2005-06,CLE,-7.2,29.05,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-14.4,13.35,1,0,0,0
LeBron James,2005-06,CLE,15.8,7.45,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-19.5,8.05,0,0,0,0
LeBron James,2005-06,CLE,-13.6,27.45,1,0,0,0
LeBron James,2005-06,CLE,-1.8,30.75,1,0,0,0
LeBron James,2005-06,CLE,7.1,19.55,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,13.1,7.75,1,0,0,0
LeBron James,2005-06,CLE,-8.0,30.45,1,0,0,0
LeBron James,2005-06,CLE,18.7,5.45,0,0,0,0
LeBron James,2005-06,CLE,12.3,5.55,0,0,0,0
LeBron James,2005-06,CLE,-13.8,28.15,1,0,0,0
LeBron James,2005-06,CLE,13.0,8.75,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-1.5,13.65,0,0,0,0
LeBron James,2005-06,CLE,-18.1,19.25,0,0,0,0
LeBron James,2005-06,CLE,8.4,28.15,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-18.4,27.25,0,0,0,0
LeBron James,2005-06,CLE,4.4,24.65,0,0,0,0
LeBron James,2005-06,CLE,-1.1,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.3,9.75,0,0,0,0
LeBron James,2005-06,CLE,0.5,6.95,1,0,0,0
LeBron James,2005-06,CLE,12.2,20.75,0,0,0,0
LeBron James,2005-06,CLE,-3.6,8.75,0,0,0,0
LeBron James,2005-06,CLE,-3.6,29.45,0,0,0,0
LeBron James,2005-06,CLE,-17.2,8.75,1,0,0,0
LeBron James,2005-06,CLE,-13.5,6.25,0,0,0,0
LeBron James,2005-06,CLE,4.1,7.55,0,0,0,0
LeBron James,2005-06,CLE,5.1,7.75,0,0,0,0
LeBron James,2005-06,CLE,-12.3,17.25,0,0,0,0
LeBron James,2005-06,CLE,16.6,10.15,0,0,0,0
LeBron James,2005-06,CLE,-0.1,5.35,1,0,0,0
LeBron James,2005-06,CLE,-1.0,4.35,0,0,0,0
LeBron James,2005-06,CLE,11.7,7.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.55,1,0,0,0
LeBron James,2005-06,CLE,-0.6,5.15,1,0,0,0
LeBron James,2005-06,CLE,-16.9,5.95,0,0,0,0
LeBron James,2005-06,CLE,9.9,16.65,0,0,0,0
LeBron James,2005-06,CLE,-9.2,19.55,0,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,0,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,1,0,0,0
LeBron James,2005-06,CLE,0.5,5.25,0,0,0,0
LeBron James,2005-06,CLE,21.5,19.75,0,0,0,0
LeBron James,2005-06,CLE,-0.1,5.25,1,0,0,0
LeBron James,2005-06,CLE,17.1,23.65,0,0,0,0
LeBron James,2005-06,CLE,13.3,19.55,1,0,0,0
LeBron James,2005-06,CLE,-14.4,19.85,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.55,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.55,1,0,0,0
LeBron James,2005-06,CLE,0.2,5.75,0,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,1,0,0,0
LeBron James,2005-06,CLE,-18.9,7.55,1,0,0,0
LeBron James,2005-06,CLE,-0.6,74.25,0,0,0,0
LeBron James,2005-06,CLE,10.8,28.55,0,0,0,0
LeBron James,2005-06,CLE,-18.4,4.95,1,0,0,0
LeBron James,2005-06,CLE,16.9,6.05,1,0,0,0
LeBron James,2005-06,CLE,19.4,7.55,0,0,0,0
LeBron James,2005-06,CLE,-19.2,7.25,1,0,0,0
LeBron James,2005-06,CLE,12.6,21.25,1,0,0,0
LeBron James,2005-06,CLE,16.9,23.85,0,0,0,0
LeBron James,2005-06,CLE,-15.3,8.35,1,0,0,0
LeBron James,2005-06,CLE,22.5,3.45,0,0,0,0
LeBron James,2005-06,CLE,15.1,10.65,0,0,0,0
LeBron James,2005-06,CLE,-7.9,27.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,17.7,14.95,1,0,0,0
LeBron James,2005-06,CLE,15.9,5.25,1,0,0,0
LeBron James,2005-06,CLE,17.4,17.75,0,0,0,0
LeBron James,2005-06,CLE,-0.8,17.55,1,0,0,0
LeBron James,2005-06,CLE,-23.0,5.15,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,14.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-23.3,14.95,0,0,0,0
LeBron James,2005-06,CLE,-4.6,12.15,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-7.4,30.05,1,0,0,0
LeBron James,2005-06,CLE,-12.6,29.55,0,0,0,0
LeBron James,2005-06,CLE,14.9,21.05,1,0,0,0
LeBron James,2005-06,CLE,19.7,12.85,0,0,0,0
LeBron James,2005-06,CLE,-6.4,18.05,0,0,0,0
LeBron James,2005-06,CLE,0.5,6.55,1,0,0,0
LeBron James,2005-06,CLE,-0.1,7.05,1,0,0,0
LeBron James,2005-06,CLE,0.8,5.25,1,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,1,0,0,0
LeBron James,2005-06,CLE,-3.9,27.95,1,0,0,0
LeBron James,2005-06,CLE,-13.1,35.85,0,0,0,0
LeBron James,2005-06,CLE,-0.5,30.05,1,0,0,0
LeBron James,2005-06,CLE,-2.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,0.3,27.95,0,0,0,0
LeBron James,2005-06,CLE,16.9,6.55,0,0,0,0
LeBron James,2005-06,CLE,4.9,5.95,1,0,0,0
LeBron James,2005-06,CLE,0.3,5.15,1,0,0,0
LeBron James,2005-06,CLE,2.6,5.15,0,0,0,0
LeBron James,2005-06,CLE,10.5,28.45,0,0,0,0
LeBron James,2005-06,CLE,-1.3,9.75,1,0,0,0
LeBron James,2005-06,CLE,-0.1,6.25,0,0,0,0
LeBron James,2005-06,CLE,-8.5,7.55,0,0,0,0
LeBron James,2005-06,CLE,-16.9,24.15,1,0,0,0
LeBron James,2005-06,CLE,1.1,30.05,0,0,0,0
LeBron James,2005-06,CLE,7.4,15.95,0,0,0,0
LeBron James,2005-06,CLE,-17.4,24.85,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-8.7,19.05,1,0,0,0
LeBron James,2005-06,CLE,-1.1,10.35,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-13.6,28.15,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,23.8,5.75,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-12.1,3.65,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-17.1,25.35,0,0,0,0
LeBron James,2005-06,CLE,8.5,15.15,0,0,0,0
LeBron James,2005-06,CLE,2.5,22.35,0,0,0,0
LeBron James,2005-06,CLE,2.3,23.15,1,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-22.2,17.45,1,0,0,0
LeBron James,2005-06,CLE,-12.3,29.05,0,0,0,0
LeBron James,2005-06,CLE,-17.1,26.15,1,0,0,0
LeBron James,2005-06,CLE,6.4,31.75,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.25,1,0,0,0
LeBron James,2005-06,CLE,-12.1,16.25,1,0,0,0
LeBron James,2005-06,CLE,20.9,3.85,1,0,0,0
LeBron James,2005-06,CLE,-0.1,29.95,1,0,0,0
LeBron James,2005-06,CLE,-23.2,3.45,0,0,0,0
LeBron James,2005-06,CLE,0.2,5.45,1,0,0,0
LeBron James,2005-06,CLE,1.8,5.25,1,0,0,0
LeBron James,2005-06,CLE,-12.8,5.15,1,0,0,0
LeBron James,2005-06,CLE,16.6,23.95,0,0,0,0
LeBron James,2005-06,CLE,1.3,8.05,0,0,0,0
LeBron James,2005-06,CLE,-12.5,12.85,1,0,0,0
LeBron James,2005-06,CLE,6.4,10.55,1,0,0,0
LeBron James,2005-06,CLE,16.1,3.15,1,0,0,0
LeBron James,2005-06,CLE,15.9,3.95,1,0,0,0
LeBron James,2005-06,CLE,-12.1,20.75,0,0,0,0
LeBron James,2005-06,CLE,8.7,15.45,1,0,0,0
LeBron James,2005-06,CLE,17.2,4.95,1,0,0,0
LeBron James,2005-06,CLE,0.8,30.75,1,0,0,0
LeBron James,2005-06,CLE,-2.1,30.05,1,0,0,0
LeBron James,2005-06,CLE,-14.6,10.55,1,0,0,0
LeBron James,2005-06,CLE,-0.6,30.25,0,0,0,0
LeBron James,2005-06,CLE,-20.7,19.25,0,0,0,0
LeBron James,2005-06,CLE,-1.1,5.55,0,0,0,0
LeBron James,2005-06,CLE,0.5,5.25,1,0,0,0
LeBron James,2005-06,CLE,0.2,5.25,1,0,0,0
LeBron James,2005-06,CLE,-0.1,5.25,0,0,0,0
LeBron James,2005-06,CLE,-2.3,7.75,1,0,0,0
LeBron James,2005-06,CLE,-0.6,4.75,1,0,0,0
LeBron James,2005-06,CLE,-20.0,40.95,0,0,0,0
LeBron James,2005-06,CLE,-0.0,5.75,1,0,0,0
LeBron James,2005-06,CLE,0.8,4.95,1,0,0,0
LeBron James,2005-06,CLE,2.1,5.55,1,0,0,0
